VAWA Offenses - Noncampus
Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Domestic violence,Dating violence,Stalking
2014,213400,Lancaster Bible College,1,Main Campus,2011,0,0,0
2014,213446,Lancaster Theological Seminary,1,Main Campus,118,0,0,0
2014,166391,Lasell College,1,Main Campus,2070,0,0,0
2014,170675,Lawrence Technological University,1,Lawrence Technological University,4015,0,0,0
2014,198808,Lees-McRae College,1,LEES-MCRAE COLLEGE,940,0,0,0
2014,213543,Lehigh University,1,Main Campus,7119,0,0,0
2014,166452,Lesley University,1,Doble Campus,4859,0,0,0
2014,226231,LeTourneau University,1,Main Campus,2667,0,0,0
2014,209056,Lewis & Clark College,1,Main Campus,3504,0,0,0
2014,232557,Liberty University,1,Main Campus,81459,0,0,0
2014,117104,Life Pacific College,1,Life Pacific College,584,0,0,0
2014,140252,Life University,1,Life University,2754,0,0,0
2014,218238,Limestone College,1,Limestone College,3214,0,0,0
2014,146676,Lincoln College,1,Main Campus,1264,0,0,0
2014,177968,Lindenwood University,1,Lindenwood University,12151,1,0,0
2014,157216,Lindsey Wilson College,1,Lindsey Wilson College,2641,0,0,0
2014,219976,Lipscomb University,1,Main Campus,4489,0,1,0
2014,192439,LIU Brooklyn,1,Main Campus,8354,0,0,0
2014,198862,Livingstone College,1,Main Campus,1301,0,1,0
2014,177986,Logan University,1,Main Campus,899,0,0,0
2014,117636,Loma Linda University,1,Loma Linda University,4600,1,0,0
2014,157298,Louisville Presbyterian Theological Seminary,1,Main Campus,169,0,0,0
2014,203757,Lourdes University,1,Lourdes University,1780,0,0,0
2014,117946,Loyola Marymount University,1,Westchester Campus,9515,0,0,0
2014,146719,Loyola University Chicago,1,Lake Shore Campus,15902,0,0,0
2014,146719,Loyola University Chicago,2,Water Tower Campus,15902,0,0,0
2014,146719,Loyola University Chicago,5,Medical Center,15902,0,0,0
2014,163046,Loyola University Maryland,1,Loyola University Maryland,5967,0,0,0
2014,159656,Loyola University New Orleans,3,Loyola in Ireland (Dublin),4330,0,0,0
2014,159656,Loyola University New Orleans,4,Brazil Summer Legal Studies Program,4330,0,0,0
2014,159656,Loyola University New Orleans,5,Moscow Summer Legal Studies Program,4330,0,0,0
2014,159656,Loyola University New Orleans,6,Budapest Summer Legal Studies Program,4330,0,0,0
2014,159656,Loyola University New Orleans,7,Vienna Summer Legal Studies Program,4330,0,0,0
2014,159656,Loyola University New Orleans,9,Loyola in Belgium,4330,0,0,0
2014,159656,Loyola University New Orleans,11,Greece Summer Legal Studies Program,4330,0,0,0
2014,159656,Loyola University New Orleans,12,Panama Summer Legal Studies Program,4330,0,0,0
2014,226383,Lubbock Christian University,1,Main Campus,1902,0,0,0
2014,153834,Luther College,1,Main Campus,2385,0,0,0
2014,213640,Lutheran Theological Seminary at Philadelphia,1,Main Campus,200,0,0,0
2014,132657,Lynn University,1,Main Campus,2613,0,0,0
2014,106342,Lyon College,1,Main Campus,712,0,0,0
2014,170806,Madonna University,1,Main Campus,3947,0,0,0
2014,153861,Maharishi University of Management,1,Main Campus,1454,0,0,0
2014,151777,Manchester University,1,Main Campus,1488,0,0,0
2014,155496,Manhattan Christian College,1,Main Campus,311,0,0,0
2014,239080,Marian University,1,Main Campus,2130,1,0,0
2014,203845,Marietta College,1,Main Campus,1500,0,0,0
2014,192819,Marist College,1,Main Campus,6356,0,0,0
2014,192819,Marist College,2,Fishkill Campus,6356,0,0,0
2014,230940,Marlboro College,1,Main Campus,230,0,0,0
2014,239105,Marquette University,1,Main Campus,11745,0,0,0
2014,173452,Martin Luther College,1,Main Campus,857,0,0,0
2014,170842,Marygrove College,1,Marygrove College,1774,0,0,0
2014,163295,Maryland Institute College of Art,1,Main Campus,2262,0,0,0
2014,164085,Maryland University of Integrative Health,1,Main Campus,780,0,0,0
2014,118541,Marymount California University,1,Marymount California University,1108,0,1,0
2014,192864,Marymount Manhattan College,1,Main Campus,1858,0,0,1
2014,220710,Maryville College,1,Main Campus,1213,0,0,0
2014,178059,Maryville University of Saint Louis,1,Maryville University of Saint Louis,5931,0,0,0
2014,213826,Marywood University,1,Main Campus,3056,0,0,0
2014,431594,Massachusetts General Hospital Dietetic Internship,1,Main Campus,20,0,0,0
2014,166683,Massachusetts Institute of Technology,1,MIT,11319,0,0,0
2014,164270,McDaniel College,1,Main Campus,3206,0,0,0
2014,147013,McKendree University,1,Main Campus,3131,0,0,0
2014,226587,McMurry University,1,Main Campus,1007,0,0,0
2014,166656,MCPHS University,1,Main Campus- Boston,6935,0,0,0
2014,166656,MCPHS University,2,MCPHS- Worcester Campus,6935,0,0,0
2014,192925,Medaille College,1,Main Campus,2479,0,0,0
2014,239169,Medical College of Wisconsin,1,Main Campus,1209,0,0,0
2014,220792,Meharry Medical College,1,Meharry Medical College,802,0,0,0
2014,220808,Memphis College of Art,1,Memphis College of Art,435,0,0,0
2014,220871,Memphis Theological Seminary,1,Memphis Theological Seminary,279,0,0,0
2014,140447,Mercer University,1,Macon Campus,8552,0,0,0
2014,193016,Mercy College,1,Mercy College - Dobbs Ferry Campus,11272,0,0,0
2014,213987,Mercyhurst University,1,Main Campus,2871,0,0,0
2014,213987,Mercyhurst University,2,Mercyhurst North East Campus,2871,0,0,0
2014,198950,Meredith College,1,Meredith College Main Campus,1886,0,0,0
2014,166850,Merrimack College,1,Main Campus,3337,1,0,0
2014,213996,Messiah College,1,Messiah College,3234,0,0,0
2014,147129,Methodist College,1,Methodist College,595,0,0,0
2014,198969,Methodist University,1,Methodist University,2461,0,0,0
2014,169220,Michigan School of Professional Psychology,1,MAIN CAMPUS,150,0,0,0
2014,169628,Michigan State University-College of Law,1,Main Campus,897,0,0,0
2014,245953,Mid-America Christian University,1,Main Campus,2688,0,0,0
2014,155520,MidAmerica Nazarene University,1,Main Campus,1870,0,0,0
2014,230959,Middlebury College,1,Main Campus,2533,0,0,0
2014,230959,Middlebury College,2,Middlebury College Bread Loaf Campus,2533,0,0,0
2014,230959,Middlebury College,3,Middlebury at Mills College,2533,0,0,0
2014,178208,Midwestern Baptist Theological Seminary,1,Midwestern Baptist Theological Seminary,1369,0,0,0
2014,143853,Midwestern University-Downers Grove,1,Midwestern University - Downers Grove Campus,2917,0,0,0
2014,423643,Midwestern University-Glendale,1,Midwestern University - Glendale Campus,3146,0,0,0
2014,101675,Miles College,1,Miles College,1782,0,0,0
2014,147244,Millikin University,1,Main Campus,2190,0,0,0
2014,175980,Millsaps College,1,Millsaps College,842,0,0,0
2014,174127,Minneapolis College of Art and Design,1,Main Campus,783,0,0,0
2014,214069,Misericordia University,1,Main Campus,3054,0,0,0
2014,178244,Missouri Baptist University,1,Main Campus,5322,0,0,0
2014,178369,Missouri Valley College,1,Main Campus,1695,0,0,0
2014,178369,Missouri Valley College,2,Missouri Valley College School of  Nursing,1695,0,0,0
2014,193292,Molloy College,1,Main Campus,4497,0,0,0
2014,147341,Monmouth College,1,Main Campus,1300,0,0,0
2014,185572,Monmouth University,1,Monmouth University,6395,0,1,0
2014,119058,Monterey Institute of International Studies,1,Middlebury Institute of International Studies At Monterey,711,0,0,0
2014,199032,Montreat College,1,Montreat Campus,933,0,0,0
2014,199032,Montreat College,2,Asheville,933,0,0,0
2014,199032,Montreat College,3,Charlotte,933,0,0,0
2014,147369,Moody Bible Institute,1,Main Campus,3967,0,0,0
2014,147369,Moody Bible Institute,2,Spokane,3967,0,0,0
2014,214157,Moravian College,1,Main Campus,1970,0,0,0
2014,140562,Morehouse School of Medicine,1,MOREHOUSE SCHOOL OF MEDICINE,398,0,0,0
2014,154004,Morningside College,1,Main Campus,2823,0,0,0
2014,214166,Mount Aloysius College,1,Main Campus,1867,0,0,0
2014,166939,Mount Holyoke College,1,Main Campus,2255,0,0,0
2014,154013,Mount Mercy University,1,Mount Mercy University,1762,0,0,0
2014,204200,Mount Saint Joseph University,1,Main Campus,2219,0,0,0
2014,119173,Mount Saint Mary's University,1,Chalon,3292,0,0,0
2014,119173,Mount Saint Mary's University,2,Doheny,3292,0,0,0
2014,204194,Mount Vernon Nazarene University,1,Main Campus,2137,0,0,0
2014,204264,Muskingum University,1,Main Campus,2074,0,0,0
2014,127653,Naropa University,1,Arapahoe Campus,996,0,0,0
2014,127653,Naropa University,2,Paramita Campus,996,0,0,0
2014,239424,Nashotah House,1,Main Campus,100,0,0,0
2014,209296,National College of Natural Medicine,1,NATIONAL COLLEGE OF NATURAL  MEDICINE,613,0,0,0
2014,147590,National University of Health Sciences,1,Main Campus,705,0,0,0
2014,181446,Nebraska Wesleyan University,1,Main Campus,2083,0,0,0
2014,214272,Neumann University,1,Main Campus,3047,0,0,0
2014,185758,New Brunswick Theological Seminary,1,Main Campus,178,0,0,0
2014,182980,New England College,1,Main Campus,2399,0,0,0
2014,373827,New England School of Communications,1,Husson University,,0,0,0
2014,430810,New Hampshire Institute of Art,1,Main Campus,508,0,0,0
2014,194091,New York Institute of Technology,1,Main Campus,7872,0,0,0
2014,194091,New York Institute of Technology,4,Manhattan Campus,7872,0,1,0
2014,193821,New York Law School,1,New York Law School,1029,0,0,0
2014,193900,New York University,1,NYU Main Campus,49274,0,1,0
2014,193900,New York University,2,NYU Medical Center/School of Medicine,49274,0,0,0
2014,193900,New York University,3,NYU in Florence/Villa La Pietra,49274,0,0,0
2014,193900,New York University,4,NYU in Ghana,49274,0,0,0
2014,193900,New York University,5,NYU in London,49274,0,0,0
2014,193900,New York University,6,NYU in Madrid,49274,0,0,0
2014,193900,New York University,7,NYU in Paris,49274,0,0,0
2014,193900,New York University,8,NYU in Prague,49274,0,0,0
2014,193900,New York University,9,NYU in Berlin,49274,0,0,0
2014,193900,New York University,12,NYU in Buenos Aires,49274,0,0,0
2014,193900,New York University,13,NYU Shanghai,49274,0,0,0
2014,193900,New York University,14,NYU in Tel Aviv,49274,0,0,0
2014,193900,New York University,16,NYU in Abu Dhabi,49274,0,0,0
2014,193900,New York University,17,NYU in Sydney,49274,0,0,0
2014,193900,New York University,19,NYU Polytechnic School of Engineering,49274,0,0,0
2014,218414,Newberry College,1,Main Campus,1093,0,0,0
2014,167251,Newbury College,1,Main Campus,874,0,0,0
2014,155335,Newman University,1,Newman University,3687,0,0,0
2014,193973,Niagara University,1,Main Campus,4015,0,0,0
2014,199209,North Carolina Wesleyan College,1,Main Campus,1872,0,0,0
2014,147660,North Central College,1,Main Campus,3043,0,0,0
2014,218441,North Greenville University,1,Main Campus,2569,0,0,0
2014,218441,North Greenville University,2,North Greenville University Fairview Campus,2569,0,0,0
2014,147679,North Park University,1,Main Campus,3185,0,0,0
2014,147697,Northern Baptist Theological Seminary,1,Lombard Main Campus,205,0,0,0
2014,239512,Northland College,1,Main Campus,584,0,0,0
2014,142461,Northwest Nazarene University,1,Main Campus,2249,0,0,0
2014,147767,Northwestern University,1,Main Campus,21554,0,0,0
2014,147767,Northwestern University,2,Graduate,21554,2,0,0
2014,147767,Northwestern University,3,Kellogg's Miami Campus,21554,1,0,0
2014,147767,Northwestern University,5,Education City- Qatar,21554,0,0,0
2014,171492,Northwood University-Michigan,1,Northwood University Michigan Campus,3131,0,0,0
2014,227243,Northwood University-Texas,1,Northwood University Texas Campus,330,0,0,0
2014,230995,Norwich University,1,Main Campus,3672,0,0,0
2014,230995,Norwich University,2,Berlin- Germany,3672,0,0,0
2014,204468,Notre Dame College,1,Main Campus,2281,0,0,0
2014,163578,Notre Dame of Maryland University,1,main campus,2764,0,0,0
2014,136215,Nova Southeastern University,1,Main Campus,24148,0,0,0
2014,101912,Oakwood University,1,Oakwood University,1939,0,1,0
2014,204501,Oberlin College,1,Main Campus,2978,0,0,0
2014,227289,Oblate School of Theology,1,Main Campus,132,0,0,0
2014,120254,Occidental College,1,Occidental College,2040,0,0,0
2014,201964,Ohio Christian University,1,Main Campus,4058,0,0,0
2014,204635,Ohio Northern University,1,Main Campus,3695,0,0,0
2014,204909,Ohio Wesleyan University,1,Main Campus,1734,0,0,0
2014,207324,Oklahoma Christian University,1,Oklahoma Christian University,2475,0,0,2
2014,207458,Oklahoma City University,1,Oklahoma City University,3035,0,0,0
2014,171599,Olivet College,1,Main Campus,1058,2,0,0
2014,147828,Olivet Nazarene University,1,Olivet Nazarene University,4861,0,0,0
2014,147828,Olivet Nazarene University,3,Rolling Meadows,4861,0,0,0
2014,207582,Oral Roberts University,1,Oral Roberts University,3481,0,0,0
2014,369659,Oregon College of Oriental Medicine,1,Main Campus,272,0,0,0
2014,120403,Otis College of Art and Design,1,Otis College of Art and Design (Goldsmith campus),1146,0,0,0
2014,120403,Otis College of Art and Design,2,Otis School of Fashion Design (CalMart location),1146,0,0,0
2014,120403,Otis College of Art and Design,4,Graduate Public Practice - Santa Monica,1146,0,0,0
2014,120403,Otis College of Art and Design,5,Graduate Fine Arts - Culver City,1146,0,0,0
2014,155636,Ottawa University-Kansas City,1,Kansas City Campus,346,0,0,0
2014,155627,Ottawa University-Ottawa,1,Ottawa- KS Campus,618,0,0,0
2014,105367,Ottawa University-Phoenix,1,Ottawa University-Phoenix,662,0,0,0
2014,105367,Ottawa University-Phoenix,2,Ottawa University - Chandler,662,0,0,0
2014,204936,Otterbein University,1,Main Campus,2791,0,0,1
2014,107512,Ouachita Baptist University,1,Main Campus,1501,0,0,0
2014,160065,Our Lady of Holy Cross College,1,Our Lady Of Holy Cross College,1095,0,0,0
2014,461120,Oxford Graduate School,1,Dayton Campus,88,0,0,0
2014,194310,Pace University-New York,1,Pace University,12857,0,1,0
2014,194310,Pace University-New York,2,White Plains Law School/Graduate Center,12857,0,0,0
2014,194310,Pace University-New York,3,Pleasantville/Briarcliff,12857,0,0,0
2014,120740,Pacific Lutheran Theological Seminary,1,Campus,55,1,0,0
2014,236230,Pacific Lutheran University,1,Main Campus,3242,0,0,0
2014,120768,Pacific Oaks College,2,Eureka Campus,1176,1,0,0
2014,120795,Pacific School of Religion,1,Main Campus,175,0,0,0
2014,120838,Pacific States University,1,Main Campus,172,0,0,0
2014,209612,Pacific University,1,Forest Grove Campus,3640,0,0,0
2014,209612,Pacific University,2,Health Professions Campus,3640,0,0,0
2014,209612,Pacific University,3,Eugene Campus,3640,0,0,0
2014,209612,Pacific University,4,Woodburn- Oregon,3640,0,0,0
2014,140720,Paine College,1,Paine College,848,0,0,0
2014,136330,Palm Beach Atlantic University,1,Main Campus,3865,0,0,0
2014,194392,Paul Smiths College of Arts and Science,1,Paul Smith's College Main Campus,892,0,0,0
2014,214971,Pennsylvania Academy of the Fine Arts,1,Main Campus,258,0,0,0
2014,215053,Pennsylvania College of Art and Design,1,Main Campus,200,0,0,0
2014,442356,Pennsylvania College of Health Sciences,1,Main Campus,1447,1,0,0
2014,121150,Pepperdine University,1,Malibu - Main Campus,7417,0,0,0
2014,121150,Pepperdine University,10,Heidelberg Campus,7417,0,0,0
2014,199306,Pfeiffer University,1,Main Campus,1784,0,0,0
2014,215123,Philadelphia College of Osteopathic Medicine,1,PCOM - Main Campus,2806,0,0,0
2014,215123,Philadelphia College of Osteopathic Medicine,2,Philadelphia College of Osteopathic Medicine Georgia Campus,2806,0,0,0
2014,215123,Philadelphia College of Osteopathic Medicine,3,Sullivan County Medical Center,2806,0,0,0
2014,215123,Philadelphia College of Osteopathic Medicine,4,Roxborough Healthcare Center,2806,0,0,0
2014,215123,Philadelphia College of Osteopathic Medicine,5,Lancaster Healthcare Center,2806,0,0,0
2014,215123,Philadelphia College of Osteopathic Medicine,6,Cambria Healthcare Center,2806,0,0,0
2014,215099,Philadelphia University,1,Main Campus,3762,0,1,0
2014,107600,Philander Smith College,1,Philander Smith College,567,0,0,0
2014,140818,Piedmont College,1,Main Campus,2120,0,0,0
2014,121257,Pitzer College,1,Pitzer College,1076,0,0,0
2014,121309,Point Loma Nazarene University,1,Point Loma Nazerene University Main Campus,3374,0,0,0
2014,215442,Point Park University,1,Main Campus,3737,0,0,0
2014,138868,Point University,1,Main Campus,1522,0,0,0
2014,121345,Pomona College,1,Main Campus,1650,0,0,0
2014,131405,Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,1,Main campus,95,0,0,0
2014,194578,Pratt Institute-Main,1,Pratt Institute,4690,0,0,0
2014,194578,Pratt Institute-Main,2,Pratt Manhattan,4690,0,0,0
2014,194578,Pratt Institute-Main,4,Pratt Institue - Rome,4690,0,0,0
2014,105589,Prescott College,1,Prescott College,848,0,0,0
2014,186131,Princeton University,1,Main Campus,8088,1,0,0
2014,455770,Providence Christian College,1,Main Campus,91,0,0,0
2014,217402,Providence College,1,Main Campus,4533,0,0,0
2014,199412,Queens University of Charlotte,1,Main Campus,2248,0,0,0
2014,130226,Quinnipiac University,1,Main Campus,9035,0,0,0
2014,194763,Rabbinical Seminary of America,1,Main Campus,500,0,0,0
2014,233301,Randolph College,1,RANDOLPH COLLEGE,693,0,0,0
2014,178891,Ranken Technical College,1,Main Campus,1851,0,0,0
2014,178891,Ranken Technical College,2,Wentzville Campus,1851,0,0,0
2014,209922,Reed College,1,Main Campus,1394,0,0,0
2014,127918,Regis University,1,Northwest Denver Campus,9208,0,0,0
2014,194824,Rensselaer Polytechnic Institute,1,Rensselaer Polytechnic Institute,6835,0,0,0
2014,217493,Rhode Island School of Design,1,Main Campus,2449,0,0,0
2014,221351,Rhodes College,1,Main Campus,2054,0,0,0
2014,227757,Rice University,1,Main Campus,6621,0,0,0
2014,136774,Ringling College of Art and Design,1,Main Campus,1219,0,0,0
2014,239628,Ripon College,1,Main Campus,840,0,0,0
2014,215655,Robert Morris University,1,Main Campus,5555,0,0,0
2014,148335,Robert Morris University Illinois,1,ROBERT MORRIS UNIVERSITY ILLINOIS - MAIN CAMPUS,3205,0,0,0
2014,194958,Roberts Wesleyan College,1,Roberts Wesleyan College,1762,0,0,0
2014,195003,Rochester Institute of Technology,1,Main Campus,16310,0,0,0
2014,180595,Rocky Mountain College,1,Main Campus,1007,0,0,0
2014,217518,Roger Williams University,1,Roger Williams University Bristol- RI Campus,4884,0,0,0
2014,136950,Rollins College,1,Main Campus,3207,0,0,0
2014,148487,Roosevelt University,1,Chicago Campus,6069,0,0,0
2014,145558,Rosalind Franklin University of Medicine and Science,1,Main Campus,2191,0,0,0
2014,152318,Rose-Hulman Institute of Technology,1,Main Campus,2388,0,0,0
2014,445735,Roseman University of Health Sciences,1,Main Campus,1404,0,0,0
2014,215691,Rosemont College,2,Center City,890,0,0,0
2014,130253,Sacred Heart University,1,Main Campus,7781,0,0,0
2014,154235,Saint Ambrose University,1,Main Campus,3508,0,0,0
2014,183239,Saint Anselm College,1,Main Campus,1968,0,0,0
2014,149028,Saint Anthony College of Nursing,1,Main Campus,309,0,0,0
2014,199582,Saint Augustine's University,1,Main Campus,1016,0,1,0
2014,227845,Saint Edward's University,1,Main Campus,4686,0,0,0
2014,215743,Saint Francis University,1,Main Campus,2667,0,1,0
2014,195720,Saint John Fisher College,1,Main Campus,3856,0,0,0
2014,137272,Saint John Vianney College Seminary,1,Main Campus,108,0,0,0
2014,161518,Saint Joseph's College of Maine,1,Saint Joseph's College,2933,0,0,0
2014,215770,Saint Joseph's University,1,Main Campus,8974,0,0,0
2014,137032,Saint Leo University,1,Saint Leo University,16349,0,1,8
2014,179256,Saint Louis Christian College,1,Saint Louis Christian College,179,0,0,0
2014,179159,Saint Louis University,1,Main Campus,17052,4,0,0
2014,152390,Saint Mary's College,1,Main Campus,1519,0,0,0
2014,123554,Saint Mary's College of California,1,Main Campus,4112,0,0,1
2014,174817,Saint Mary's University of Minnesota,2,Twin  Cities Campus,5825,4,5,11
2014,152451,Saint Meinrad School of Theology,1,Main Campus,217,0,0,0
2014,231059,Saint Michael's College,1,Main Campus,2618,0,0,0
2014,239716,Saint Norbert College,1,Main Campus,2169,0,0,0
2014,215798,Saint Vincent College,1,Main Campus,1829,0,0,0
2014,148627,Saint Xavier University,1,Chicago Campus,4073,0,0,0
2014,180647,Salish Kootenai College,1,Salish Kootenai College,859,0,0,0
2014,214564,Salus University,1,Elkins Park Academic Campus,1124,0,0,0
2014,217536,Salve Regina University,1,Main Campus,2739,0,0,0
2014,102049,Samford University,1,Main Campus,4933,0,0,0
2014,122454,San Francisco Art Institute,1,Main Campus,699,0,0,0
2014,122506,San Francisco Conservatory of Music,1,SF Conservatory of Music,389,0,0,0
2014,122931,Santa Clara University,1,Main Campus - Santa Clara University,9015,0,0,0
2014,122931,Santa Clara University,2,Jesuit School of Theology of Santa Clara University,9015,0,0,0
2014,195304,Sarah Lawrence College,1,Sarah Lawrence College,1761,0,0,1
2014,140951,Savannah College of Art and Design,1,Main Campus - Savannah,11347,0,0,0
2014,140951,Savannah College of Art and Design,2,Savannah College of Art and Design - Lacoste,11347,0,0,0
2014,140951,Savannah College of Art and Design,3,Savannah College of Art and Design-Atlanta,11347,0,0,0
2014,143048,School of the Art Institute of Chicago,1,Main Campus,3599,1,0,0
2014,166984,School of the Museum of Fine Arts-Boston,1,Main Campus,548,0,1,1
2014,123165,Scripps College,1,Main Campus,988,0,0,0
2014,236577,Seattle Pacific University,1,Main Campus,4217,0,0,0
2014,102058,Selma University,1,Selma University,558,0,0,0
2014,186584,Seton Hall University,1,Main Campus,9627,3,0,0
2014,186584,Seton Hall University,3,Seton Hall University-Georgian Court Campus,9627,0,0,0
2014,221519,Sewanee-The University of the South,1,Main Campus,1714,0,0,0
2014,199643,Shaw University,1,Main Campus,1802,0,0,0
2014,233541,Shenandoah University,1,Main Campus,3693,0,0,1
2014,140988,Shorter University,1,Main Shorter Campus,1566,0,0,0
2014,195474,Siena College,1,Main Campus,3179,0,0,0
2014,154350,Simpson College,1,Main Campus,1725,0,0,0
2014,123457,Simpson University,1,Main Campus,1267,0,0,0
2014,219374,Sinte Gleska University,1,Sinte Gleska University Campus,641,0,0,0
2014,219240,Sioux Falls Seminary,1,Main Campus,195,0,0,0
2014,231068,SIT Graduate Institute,1,Main Campus,414,0,0,0
2014,195526,Skidmore College,1,Skidmore College,2646,0,0,0
2014,167835,Smith College,1,Main Campus,2989,0,0,0
2014,163921,Sojourner-Douglass College,1,Main Campus,705,0,0,0
2014,163921,Sojourner-Douglass College,2,Academic Hall,705,0,0,0
2014,399911,Soka University of America,1,Soka University of America,417,0,0,0
2014,199759,Southeastern Baptist Theological Seminary,1,Southeastern Baptist Theological Seminary,2748,0,0,1
2014,102261,Southeastern Bible College,1,Main Campus,173,0,0,0
2014,137564,Southeastern University,1,Main Campus,3834,0,0,0
2014,221661,Southern Adventist University,1,Southern Adventist University,3175,0,0,0
2014,221670,Southern College of Optometry,1,Southern College Of Optometry,527,0,0,0
2014,206862,Southern Nazarene University,1,Main Campus,2254,0,2,0
2014,206862,Southern Nazarene University,2,SNU Tulsa Center,2254,0,0,0
2014,183026,Southern New Hampshire University,1,Main Campus,43274,0,0,0
2014,231086,Southern Vermont College,1,Main Campus,457,0,0,0
2014,228325,Southwestern Assemblies of God University,1,SAGU,1984,0,0,0
2014,207856,Southwestern Christian University,1,Southwestern Christian University,813,0,0,0
2014,155900,Southwestern College,1,Main Campus,1627,0,0,0
2014,188207,Southwestern College,1,Main Campus,162,0,0,0
2014,172334,Spring Arbor University,1,Main Campus,3733,0,0,0
2014,102234,Spring Hill College,1,Spring Hill College,1376,0,0,0
2014,167899,Springfield College,1,Main Campus,3178,0,0,0
2014,199698,St Andrews University,1,Main Campus,651,0,0,0
2014,195164,St Bonaventure University,1,Main Campus,2150,0,0,0
2014,175005,St Catherine University,1,St. Paul Campus,5055,0,0,0
2014,175005,St Catherine University,2,Minneapolis Campus,5055,0,0,0
2014,195173,St Francis College,1,Main Campus,2749,0,5,0
2014,148593,St John's College of Nursing,1,Main Campus,119,0,0,0
2014,195809,St John's University-New York,1,Main Campus,20445,0,0,1
2014,195809,St John's University-New York,2,STATEN ISLAND,20445,1,0,0
2014,195216,St Lawrence University,1,St. Lawrence University,2419,0,0,0
2014,179265,St Louis College of Pharmacy,1,Main Campus,1361,0,0,0
2014,154262,St Luke's College,1,Main Campus,254,0,0,0
2014,228149,St Mary's University,1,Main Campus,3712,1,3,0
2014,174844,St Olaf College,1,Main Campus,3034,0,0,0
2014,245652,St. John's College,1,St. John's College - West,397,0,0,0
2014,195243,St. Thomas Aquinas College,1,Main Campus,1942,0,0,0
2014,243744,Stanford University,1,Main Campus,16963,3,0,1
2014,231095,Sterling College,1,Main Campus,121,0,0,0
2014,137546,Stetson University,1,Main Campus,4137,0,0,0
2014,186867,Stevens Institute of Technology,1,Main Campus,6125,0,0,0
2014,167996,Stonehill College,1,Main Campus,2284,0,0,0
2014,168005,Suffolk University,1,Main Campus,8215,0,0,0
2014,216278,Susquehanna University,1,Main Campus,2093,0,0,0
2014,233718,Sweet Briar College,1,Main Campus,700,0,0,0
2014,196413,Syracuse University,1,Main Campus,21492,0,0,1
2014,196413,Syracuse University,9,SU Abroad-Italy,21492,0,0,0
2014,196413,Syracuse University,10,SU Abroad-France,21492,0,0,0
2014,196413,Syracuse University,11,SU Abroad-England,21492,0,0,0
2014,196413,Syracuse University,12,SU Abroad-Hong Kong- China,21492,0,0,0
2014,196413,Syracuse University,13,SU Abroad-Spain,21492,0,0,0
2014,196413,Syracuse University,15,SU Abroad-Chile,21492,0,0,0
2014,196413,Syracuse University,16,Greenberg House- Washington- D.C. Campus,21492,0,0,0
2014,196413,Syracuse University,17,SULA- Los Angeles Campus,21492,0,0,0
2014,196413,Syracuse University,18,SU Abroad-Beijing- China,21492,0,0,0
2014,196413,Syracuse University,19,SU Abroad-Istanbul- Turkey,21492,0,0,0
2014,196413,Syracuse University,20,Fisher Center,21492,0,0,0
2014,152530,Taylor University,1,Main Campus,2146,0,0,0
2014,228884,Texas College,1,Main Campus,813,0,0,0
2014,229160,Texas Wesleyan University,1,Main Campus,2376,0,0,0
2014,164933,The Boston Conservatory,1,Main Campus,711,0,0,0
2014,201821,The Christ College of Nursing and Health Sciences,1,Main Campus,712,0,0,0
2014,193645,The College of New Rochelle,1,Main Campus,3740,0,0,0
2014,206589,The College of Wooster,1,Main Campus,2049,0,0,0
2014,454184,The King?s College,1,Main campus,487,0,2,0
2014,167057,The New England Conservatory of Music,1,New England Conservatory of Music,782,0,0,0
2014,195128,The Sage Colleges,1,Russell Sage College for Women,2878,0,0,0
2014,195128,The Sage Colleges,2,Sage College of Albany,2878,0,0,0
2014,202763,The University of Findlay,1,Main Campus,5172,0,0,0
2014,137847,The University of Tampa,1,Main Campus,7683,0,0,0
2014,126012,The Wright Institute,1,The Wright Institute,445,0,0,0
2014,216357,Thiel College,1,Main Campus - Thiel College,1074,0,0,0
2014,126049,Thomas Jefferson School of Law,1,Main Campus,849,0,0,0
2014,157809,Thomas More College,1,Main Campus,1655,0,0,0
2014,206048,Tiffin University,1,Tiffin Campus,4100,0,0,0
2014,141185,Toccoa Falls College,1,Main Campus,920,0,0,0
2014,176406,Tougaloo College,1,TOUGALOO COLLEGE,900,0,0,0
2014,459736,Touro University California,1,Main Campus,1378,0,0,0
2014,157818,Transylvania University,1,Transylvania University,1014,0,0,0
2014,152567,Trine University,1,Main Campus,2831,0,0,0
2014,414878,Trine University-Regional/Non-Traditional Campuses,1,Trine University-Fort Wayne Campus,675,0,0,0
2014,200484,Trinity Bible College,1,Trinity Bible College,230,0,0,0
2014,149505,Trinity Christian College,1,Trinity Christian College,1406,0,0,0
2014,130590,Trinity College,1,Main Campus Trinity College,2408,0,0,0
2014,137962,Trinity College of Florida,1,Main Campus,229,0,0,0
2014,216463,Trinity Episcopal School for Ministry,1,Trinity School for Ministry,173,0,0,0
2014,135610,Trinity International University-Florida,1,Florida Regional Campus,293,0,0,0
2014,149514,Trinity International University-Illinois,1,Deerfield Campus,2202,0,0,0
2014,149514,Trinity International University-Illinois,4,South Chicago Regional Center,2202,0,0,0
