case,lats,lons,name,size
0.0,46.861074,-113.98294,The University of Montana,12645.0
0.0,46.861074,-113.98294,The University of Montana,12645.0
0.0,46.861074,-113.98294,The University of Montana,12645.0
0.0,45.208306,-112.639264,The University of Montana-Western,1163.0
0.0,36.340338,-88.864211,The University of Tennessee-Martin,5954.0
0.0,36.340338,-88.864211,The University of Tennessee-Martin,5954.0
0.0,36.340338,-88.864211,The University of Tennessee-Martin,5954.0
0.0,36.340338,-88.864211,The University of Tennessee-Martin,5954.0
0.0,36.340338,-88.864211,The University of Tennessee-Martin,5954.0
0.0,32.728437,-97.115087,The University of Texas at Arlington,21180.0
0.0,32.728437,-97.115087,The University of Texas at Arlington,21180.0
0.0,32.728437,-97.115087,The University of Texas at Arlington,21180.0
7.0,30.284734,-97.737277,The University of Texas at Austin,50616.0
0.0,25.899724,-97.491598,The University of Texas at Brownsville,9373.0
0.0,25.899724,-97.491598,The University of Texas at Brownsville,9373.0
0.0,32.989432,-96.748371,The University of Texas at Dallas,12454.0
0.0,31.771697,-106.50356,The University of Texas at El Paso,16220.0
0.0,29.582418,-98.621386,The University of Texas at San Antonio,19881.0
0.0,29.582418,-98.621386,The University of Texas at San Antonio,19881.0
2.0,32.314724,-95.249096,The University of Texas at Tyler,3728.0
2.0,32.314724,-95.249096,The University of Texas at Tyler,3728.0
2.0,32.314724,-95.249096,The University of Texas at Tyler,3728.0
0.0,29.702873,-95.403183,The University of Texas Health Science Center at Houston,3284.0
0.0,29.702873,-95.403183,The University of Texas Health Science Center at Houston,3284.0
0.0,29.702873,-95.403183,The University of Texas Health Science Center at Houston,3284.0
0.0,29.702873,-95.403183,The University of Texas Health Science Center at Houston,3284.0
0.0,29.702873,-95.403183,The University of Texas Health Science Center at Houston,3284.0
0.0,29.702873,-95.403183,The University of Texas Health Science Center at Houston,3284.0
0.0,29.504716,-98.57606,The University of Texas Health Science Center at San Antonio,2665.0
0.0,29.504716,-98.57606,The University of Texas Health Science Center at San Antonio,2665.0
0.0,29.504716,-98.57606,The University of Texas Health Science Center at San Antonio,2665.0
0.0,29.504716,-98.57606,The University of Texas Health Science Center at San Antonio,2665.0
0.0,29.504716,-98.57606,The University of Texas Health Science Center at San Antonio,2665.0
0.0,29.504716,-98.57606,The University of Texas Health Science Center at San Antonio,2665.0
0.0,29.311333,-94.776401,The University of Texas Medical Branch,1927.0
0.0,31.889509,-102.329634,The University of Texas of the Permian Basin,2409.0
0.0,26.306629,-98.172112,The University of Texas-Pan American,13640.0
0.0,36.971468,-82.558728,The University of Virginia's College at Wise,1480.0
0.0,30.542855,-87.218125,The University of West Florida,9052.0
0.0,30.542855,-87.218125,The University of West Florida,9052.0
0.0,40.22011,-74.769652,Thomas Edison State College,8335.0
4.0,39.393008,-76.612268,Towson University,16980.0
0.0,31.800128,-85.950191,Troy University,13660.0
0.0,31.800128,-85.950191,Troy University,13660.0
0.0,31.800128,-85.950191,Troy University,13660.0
0.0,31.800128,-85.950191,Troy University,13660.0
0.0,31.800128,-85.950191,Troy University,13660.0
0.0,31.800128,-85.950191,Troy University,13660.0
0.0,31.800128,-85.950191,Troy University,13660.0
0.0,31.800128,-85.950191,Troy University,13660.0
0.0,40.188238,-92.580531,Truman State University,6005.0
0.0,40.812154,-73.762534,United States Merchant Marine Academy,850.0
0.0,43.000416,-78.789187,University at Buffalo,25838.0
3.0,41.077768,-81.510328,University of Akron Main Campus,22368.0
3.0,41.077768,-81.510328,University of Akron Main Campus,22368.0
0.0,33.50223,-86.80917,University of Alabama at Birmingham,14695.0
0.0,33.50223,-86.80917,University of Alabama at Birmingham,14695.0
0.0,61.189554,-149.826135,University of Alaska Anchorage,15040.0
0.0,61.189554,-149.826135,University of Alaska Anchorage,15040.0
0.0,61.189554,-149.826135,University of Alaska Anchorage,15040.0
0.0,61.189554,-149.826135,University of Alaska Anchorage,15040.0
0.0,61.189554,-149.826135,University of Alaska Anchorage,15040.0
1.0,64.857053,-147.82475,University of Alaska Fairbanks,7142.0
1.0,64.857053,-147.82475,University of Alaska Fairbanks,7142.0
1.0,64.857053,-147.82475,University of Alaska Fairbanks,7142.0
1.0,64.857053,-147.82475,University of Alaska Fairbanks,7142.0
1.0,64.857053,-147.82475,University of Alaska Fairbanks,7142.0
1.0,64.857053,-147.82475,University of Alaska Fairbanks,7142.0
1.0,64.857053,-147.82475,University of Alaska Fairbanks,7142.0
0.0,58.38427,-134.636346,University of Alaska Southeast,3307.0
0.0,58.38427,-134.636346,University of Alaska Southeast,3307.0
0.0,58.38427,-134.636346,University of Alaska Southeast,3307.0
2.0,32.232071,-110.950769,University of Arizona,35747.0
0.0,36.06153,-94.178214,University of Arkansas,15752.0
0.0,34.726644,-92.341835,University of Arkansas at Little Rock,11318.0
0.0,33.589788,-91.812971,University of Arkansas at Monticello,2332.0
0.0,34.242192,-92.021263,University of Arkansas at Pine Bluff,3144.0
0.0,34.749718,-92.320945,University of Arkansas for Medical Sciences,1936.0
0.0,35.385345,-94.374073,University of Arkansas-Fort Smith,5746.0
0.0,39.305834,-76.616591,University of Baltimore,4639.0
3.0,37.87152,-122.2604,University of California-Berkeley,32128.0
3.0,37.87152,-122.2604,University of California-Berkeley,32128.0
0.0,38.539895,-121.751958,University of California-Davis,27292.0
0.0,38.539895,-121.751958,University of California-Davis,27292.0
3.0,33.667002,-117.768639,University of California-Irvine,21885.0
3.0,33.667002,-117.768639,University of California-Irvine,21885.0
0.0,34.068892,-118.443901,University of California-Los Angeles,37494.0
0.0,37.366237,-120.424944,University of California-Merced,
0.0,33.97588,-117.331098,University of California-Riverside,14429.0
0.0,32.876598,-117.237793,University of California-San Diego,21558.0
0.0,37.762736,-122.458049,University of California-San Francisco,3574.0
15.0,34.415461,-119.848071,University of California-Santa Barbara,20373.0
0.0,36.997258,-122.067993,University of California-Santa Cruz,13170.0
0.0,35.078196,-92.45931,University of Central Arkansas,8486.0
0.0,28.60106,-81.198805,University of Central Florida,35850.0
0.0,28.60106,-81.198805,University of Central Florida,35850.0
0.0,28.60106,-81.198805,University of Central Florida,35850.0
0.0,28.60106,-81.198805,University of Central Florida,35850.0
0.0,28.60106,-81.198805,University of Central Florida,35850.0
0.0,28.60106,-81.198805,University of Central Florida,35850.0
0.0,28.60106,-81.198805,University of Central Florida,35850.0
0.0,28.60106,-81.198805,University of Central Florida,35850.0
0.0,28.60106,-81.198805,University of Central Florida,35850.0
0.0,28.60106,-81.198805,University of Central Florida,35850.0
0.0,28.60106,-81.198805,University of Central Florida,35850.0
0.0,28.60106,-81.198805,University of Central Florida,35850.0
0.0,28.60106,-81.198805,University of Central Florida,35850.0
0.0,28.60106,-81.198805,University of Central Florida,35850.0
0.0,28.60106,-81.198805,University of Central Florida,35850.0
0.0,28.60106,-81.198805,University of Central Florida,35850.0
0.0,38.800547,-93.714799,University of Central Missouri,10822.0
0.0,38.800547,-93.714799,University of Central Missouri,10822.0
1.0,35.658239,-97.470985,University of Central Oklahoma,14660.0
0.0,39.080645,-84.19437,University of Cincinnati-Clermont College,2421.0
0.0,39.131159,-84.51428,University of Cincinnati-Main Campus,27289.0
0.0,39.131159,-84.51428,University of Cincinnati-Main Campus,27289.0
0.0,40.004415,-105.267061,University of Colorado Boulder,30063.0
1.0,39.746397,-104.999313,University of Colorado Denver,15004.0
1.0,39.746397,-104.999313,University of Colorado Denver,15004.0
1.0,41.808215,-72.249536,University of Connecticut,19876.0
1.0,41.808215,-72.249536,University of Connecticut,19876.0
0.0,41.317231,-72.063935,University of Connecticut-Avery Point,673.0
0.0,41.05587,-73.542747,University of Connecticut-Stamford,1133.0
0.0,41.554736,-73.03881,University of Connecticut-Tri-Campus,1898.0
0.0,41.554736,-73.03881,University of Connecticut-Tri-Campus,1898.0
0.0,41.554736,-73.03881,University of Connecticut-Tri-Campus,1898.0
0.0,39.679782,-75.753579,University of Delaware,20949.0
0.0,39.679782,-75.753579,University of Delaware,20949.0
0.0,39.679782,-75.753579,University of Delaware,20949.0
1.0,29.638248,-82.361195,University of Florida,46515.0
2.0,33.943487,-83.373847,University of Georgia,32317.0
0.0,19.701854,-155.081329,University of Hawaii at Hilo,2913.0
0.0,21.292648,-157.816607,University of Hawaii at Manoa,17532.0
0.0,21.292648,-157.816607,University of Hawaii at Manoa,17532.0
0.0,20.890561,-156.479854,University of Hawaii Maui College,2699.0
0.0,20.890561,-156.479854,University of Hawaii Maui College,2699.0
0.0,20.890561,-156.479854,University of Hawaii Maui College,2699.0
0.0,20.890561,-156.479854,University of Hawaii Maui College,2699.0
0.0,20.890561,-156.479854,University of Hawaii Maui College,2699.0
0.0,21.394142,-157.982105,University of Hawaii-West Oahu,740.0
0.0,29.719988,-95.344851,University of Houston,33007.0
0.0,29.582523,-95.098129,University of Houston-Clear Lake,7738.0
0.0,29.763831,-95.35953,University of Houston-Downtown,9704.0
0.0,28.816438,-96.978193,University of Houston-Victoria,1927.0
0.0,46.726894,-117.024296,University of Idaho,12067.0
0.0,46.726894,-117.024296,University of Idaho,12067.0
0.0,46.726894,-117.024296,University of Idaho,12067.0
0.0,46.726894,-117.024296,University of Idaho,12067.0
1.0,41.872651,-87.651145,University of Illinois at Chicago,24955.0
1.0,41.872651,-87.651145,University of Illinois at Chicago,24955.0
1.0,41.872651,-87.651145,University of Illinois at Chicago,24955.0
0.0,39.729862,-89.614917,University of Illinois at Springfield,4288.0
0.0,40.108864,-88.230309,University of Illinois at Urbana-Champaign,39291.0
2.0,41.660695,-91.535698,University of Iowa,28768.0
0.0,38.95735,-95.24587,University of Kansas,25782.0
0.0,38.95735,-95.24587,University of Kansas,25782.0
0.0,38.95735,-95.24587,University of Kansas,25782.0
0.0,38.95735,-95.24587,University of Kansas,25782.0
35.0,38.028084,-84.510698,University of Kentucky,23901.0
0.0,30.215283,-92.01941,University of Louisiana at Lafayette,15489.0
0.0,30.215283,-92.01941,University of Louisiana at Lafayette,15489.0
0.0,30.215283,-92.01941,University of Louisiana at Lafayette,15489.0
1.0,38.215752,-85.758843,University of Louisville,19682.0
1.0,38.215752,-85.758843,University of Louisville,19682.0
1.0,38.215752,-85.758843,University of Louisville,19682.0
1.0,44.895963,-68.673837,University of Maine,10698.0
1.0,44.895963,-68.673837,University of Maine,10698.0
1.0,44.895963,-68.673837,University of Maine,10698.0
0.0,44.337746,-69.796396,University of Maine at Augusta,5575.0
0.0,44.337746,-69.796396,University of Maine at Augusta,5575.0
0.0,44.337746,-69.796396,University of Maine at Augusta,5575.0
0.0,44.337746,-69.796396,University of Maine at Augusta,5575.0
0.0,44.337746,-69.796396,University of Maine at Augusta,5575.0
0.0,44.337746,-69.796396,University of Maine at Augusta,5575.0
0.0,44.337746,-69.796396,University of Maine at Augusta,5575.0
0.0,44.337746,-69.796396,University of Maine at Augusta,5575.0
0.0,44.668,-70.147469,University of Maine at Farmington,2435.0
0.0,47.250306,-68.588364,University of Maine at Fort Kent,897.0
0.0,44.709895,-67.456534,University of Maine at Machias,1017.0
0.0,46.672377,-68.016516,University of Maine at Presque Isle,1367.0
0.0,38.302206,-77.474392,University of Mary Washington,4481.0
0.0,38.302206,-77.474392,University of Mary Washington,4481.0
0.0,38.211188,-75.687227,University of Maryland Eastern Shore,3295.0
0.0,38.211188,-75.687227,University of Maryland Eastern Shore,3295.0
4.0,39.291348,-76.625033,University of Maryland-Baltimore,5476.0
0.0,39.256686,-76.711607,University of Maryland-Baltimore County,11237.0
0.0,38.988607,-76.939704,University of Maryland-College Park,34160.0
0.0,38.988607,-76.939704,University of Maryland-College Park,34160.0
7.0,38.986299,-76.954104,University of Maryland-University College,22233.0
7.0,38.986299,-76.954104,University of Maryland-University College,22233.0
7.0,38.986299,-76.954104,University of Maryland-University College,22233.0
7.0,38.986299,-76.954104,University of Maryland-University College,22233.0
7.0,38.986299,-76.954104,University of Maryland-University College,22233.0
7.0,38.986299,-76.954104,University of Maryland-University College,22233.0
0.0,42.277589,-71.760689,University of Massachusetts Medical School Worcester,686.0
0.0,42.314541,-71.038653,University of Massachusetts-Boston,13348.0
0.0,41.628861,-71.005528,University of Massachusetts-Dartmouth,7460.0
0.0,41.628861,-71.005528,University of Massachusetts-Dartmouth,7460.0
0.0,41.628861,-71.005528,University of Massachusetts-Dartmouth,7460.0
0.0,42.65372,-71.325081,University of Massachusetts-Lowell,12397.0
0.0,40.743408,-74.191667,University of Medicine and Dentistry of New Jersey,4660.0
0.0,40.743408,-74.191667,University of Medicine and Dentistry of New Jersey,4660.0
0.0,40.743408,-74.191667,University of Medicine and Dentistry of New Jersey,4660.0
0.0,40.743408,-74.191667,University of Medicine and Dentistry of New Jersey,4660.0
0.0,40.743408,-74.191667,University of Medicine and Dentistry of New Jersey,4660.0
1.0,35.115863,-89.993508,University of Memphis,20332.0
1.0,35.115863,-89.993508,University of Memphis,20332.0
1.0,35.115863,-89.993508,University of Memphis,20332.0
1.0,35.115863,-89.993508,University of Memphis,20332.0
3.0,42.276137,-83.743132,University of Michigan-Ann Arbor,38248.0
0.0,42.317287,-83.231417,University of Michigan-Dearborn,8144.0
0.0,43.018777,-83.688474,University of Michigan-Flint,6397.0
0.0,47.802021,-96.609863,University of Minnesota-Crookston,2529.0
0.0,46.818896,-92.085177,University of Minnesota-Duluth,9380.0
0.0,45.589829,-95.901756,University of Minnesota-Morris,1927.0
1.0,44.022339,-92.463471,University of Minnesota-Rochester,57.0
0.0,44.977886,-93.235352,University of Minnesota-Twin Cities,46597.0
0.0,44.977886,-93.235352,University of Minnesota-Twin Cities,46597.0
0.0,34.362144,-89.539377,University of Mississippi,12626.0
0.0,32.332135,-90.17167,University of Mississippi Medical Center,1658.0
0.0,38.941015,-92.326429,University of Missouri-Columbia,23667.0
1.0,39.035366,-94.578039,University of Missouri-Kansas City,12969.0
1.0,39.035366,-94.578039,University of Missouri-Kansas City,12969.0
1.0,38.711297,-90.308886,University of Missouri-St Louis,14993.0
0.0,33.10625,-86.865099,University of Montevallo,2935.0
1.0,40.700787,-99.098237,University of Nebraska at Kearney,6426.0
0.0,41.257746,-96.010797,University of Nebraska at Omaha,14143.0
0.0,41.255088,-95.976346,University of Nebraska Medical Center,2724.0
0.0,41.255088,-95.976346,University of Nebraska Medical Center,2724.0
0.0,40.822272,-96.702177,University of Nebraska-Lincoln,22764.0
0.0,36.106994,-115.141153,University of Nevada-Las Vegas,23313.0
0.0,36.106994,-115.141153,University of Nevada-Las Vegas,23313.0
0.0,39.55282,-119.825639,University of Nevada-Reno,14316.0
0.0,39.55282,-119.825639,University of Nevada-Reno,14316.0
0.0,39.55282,-119.825639,University of Nevada-Reno,14316.0
0.0,39.55282,-119.825639,University of Nevada-Reno,14316.0
0.0,42.990331,-71.468764,University of New Hampshire at Manchester,
1.0,43.134235,-70.934512,University of New Hampshire-Main Campus,14766.0
0.0,35.083868,-106.620155,University of New Mexico-Main Campus,23753.0
0.0,30.028539,-90.068506,University of New Orleans,17014.0
0.0,34.80658,-87.680999,University of North Alabama,5522.0
0.0,34.80658,-87.680999,University of North Alabama,5522.0
1.0,35.616618,-82.565259,University of North Carolina at Asheville,3293.0
1.0,35.912165,-79.050969,University of North Carolina at Chapel Hill,25494.0
0.0,35.306834,-80.73579,University of North Carolina at Charlotte,18308.0
0.0,36.067503,-79.809844,University of North Carolina at Greensboro,13775.0
0.0,34.687231,-79.201895,University of North Carolina at Pembroke,3933.0
0.0,36.07482,-80.236625,University of North Carolina School of the Arts,789.0
0.0,47.921879,-97.070824,University of North Dakota,11764.0
0.0,30.270917,-81.507853,University of North Florida,12992.0
0.0,33.210958,-97.151211,University of North Texas,27858.0
0.0,33.210958,-97.151211,University of North Texas,27858.0
1.0,32.749818,-97.368897,University of North Texas Health Science Center,821.0
0.0,40.403178,-104.701721,University of Northern Colorado,12301.0
0.0,42.514923,-92.459703,University of Northern Iowa,14410.0
3.0,44.044515,-123.07398,University of Oregon,18956.0
3.0,44.044515,-123.07398,University of Oregon,18956.0
3.0,44.044515,-123.07398,University of Oregon,18956.0
0.0,41.944173,-78.673039,University of Pittsburgh-Bradford,1467.0
0.0,40.292824,-79.535757,University of Pittsburgh-Greensburg,1758.0
0.0,40.268583,-78.832611,University of Pittsburgh-Johnstown,3096.0
7.0,40.444502,-79.954692,University of Pittsburgh-Pittsburgh Campus,26710.0
0.0,41.481616,-71.531052,University of Rhode Island,14264.0
0.0,41.481616,-71.531052,University of Rhode Island,14264.0
0.0,41.481616,-71.531052,University of Rhode Island,14264.0
0.0,41.481616,-71.531052,University of Rhode Island,14264.0
0.0,35.031392,-97.95641,University of Science and Arts of Oklahoma,1456.0
0.0,30.695081,-88.18189,University of South Alabama,12122.0
0.0,30.695081,-88.18189,University of South Alabama,12122.0
0.0,30.695081,-88.18189,University of South Alabama,12122.0
0.0,33.572917,-81.767901,University of South Carolina-Aiken,3282.0
0.0,32.303308,-80.973595,University of South Carolina-Beaufort,1083.0
0.0,32.303308,-80.973595,University of South Carolina-Beaufort,1083.0
0.0,34.006153,-81.037739,University of South Carolina-Columbia,23000.0
0.0,34.996403,-81.970583,University of South Carolina-Upstate,3993.0
0.0,34.996403,-81.970583,University of South Carolina-Upstate,3993.0
0.0,42.784558,-96.924664,University of South Dakota,8569.0
0.0,28.056647,-82.415876,University of South Florida-Main Campus,37221.0
0.0,27.996139,-81.893096,University of South Florida-Polytechnic,
0.0,37.966188,-87.67666,University of Southern Indiana,9362.0
0.0,43.662637,-70.276002,University of Southern Maine,10966.0
0.0,43.662637,-70.276002,University of Southern Maine,10966.0
0.0,43.662637,-70.276002,University of Southern Maine,10966.0
2.0,31.327499,-89.33791,University of Southern Mississippi,15233.0
6.0,32.819539,-96.842311,University of Texas Southwestern Medical Center,1554.0
0.0,38.943819,-77.066247,University of the District of Columbia,5456.0
0.0,41.65795,-83.615225,University of Toledo,20313.0
0.0,41.65795,-83.615225,University of Toledo,20313.0
0.0,41.65795,-83.615225,University of Toledo,20313.0
1.0,40.762484,-111.846044,University of Utah,27668.0
0.0,44.479262,-73.198128,University of Vermont,10078.0
0.0,38.036548,-78.502597,University of Virginia-Main Campus,22739.0
0.0,38.036548,-78.502597,University of Virginia-Main Campus,22739.0
0.0,38.036548,-78.502597,University of Virginia-Main Campus,22739.0
0.0,38.036548,-78.502597,University of Virginia-Main Campus,22739.0
0.0,38.036548,-78.502597,University of Virginia-Main Campus,22739.0
0.0,38.036548,-78.502597,University of Virginia-Main Campus,22739.0
0.0,47.760718,-122.191454,University of Washington-Bothell Campus,1679.0
0.0,47.656213,-122.313115,University of Washington-Seattle Campus,37412.0
0.0,47.244967,-122.437499,University of Washington-Tacoma Campus,1998.0
0.0,32.59244,-88.186077,University of West Alabama,1974.0
0.0,33.574421,-85.099007,University of West Georgia,9026.0
0.0,33.574421,-85.099007,University of West Georgia,9026.0
0.0,44.798431,-91.500432,University of Wisconsin-Eau Claire,10802.0
0.0,44.531102,-87.920499,University of Wisconsin-Green Bay,5851.0
0.0,43.815295,-91.230149,University of Wisconsin-La Crosse,9650.0
0.0,43.073858,-89.405356,University of Wisconsin-Madison,40922.0
0.0,43.076848,-87.880488,University of Wisconsin-Milwaukee,24216.0
0.0,44.024985,-88.549282,University of Wisconsin-Oshkosh,11033.0
0.0,42.646074,-87.855407,University of Wisconsin-Parkside,4964.0
0.0,42.733936,-90.492709,University of Wisconsin-Platteville,5600.0
1.0,44.852647,-92.625316,University of Wisconsin-River Falls,5880.0
3.0,44.529582,-89.570934,University of Wisconsin-Stevens Point,8832.0
0.0,44.888596,-91.929771,University of Wisconsin-Stout,8052.0
0.0,46.717548,-92.089039,University of Wisconsin-Superior,2842.0
0.0,42.835563,-88.742368,University of Wisconsin-Whitewater,10549.0
1.0,41.311943,-105.57204,University of Wyoming,12366.0
0.0,43.042951,-76.138976,Upstate Medical University,1131.0
0.0,43.042951,-76.138976,Upstate Medical University,1131.0
0.0,41.740748,-111.81391,Utah State University,23001.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,41.743122,-111.81278,Utah State University-Regional Campuses and Distance Education,7778.0
0.0,40.278512,-111.717058,Utah Valley University,22609.0
0.0,30.849236,-83.289925,Valdosta State University,9230.0
0.0,28.522646,-81.464168,Valencia College,29307.0
0.0,28.522646,-81.464168,Valencia College,29307.0
0.0,28.522646,-81.464168,Valencia College,29307.0
0.0,28.522646,-81.464168,Valencia College,29307.0
0.0,28.522646,-81.464168,Valencia College,29307.0
0.0,28.522646,-81.464168,Valencia College,29307.0
0.0,28.522646,-81.464168,Valencia College,29307.0
0.0,28.522646,-81.464168,Valencia College,29307.0
0.0,46.919144,-98.001762,Valley City State University,1005.0
0.0,43.939321,-72.605179,Vermont Technical College,1272.0
0.0,38.686861,-87.523106,Vincennes University,18285.0
0.0,37.547631,-77.453597,Virginia Commonwealth University,25001.0
0.0,37.547631,-77.453597,Virginia Commonwealth University,25001.0
0.0,37.784292,-79.525842,Virginia Military Institute,1311.0
0.0,37.237477,-80.434849,Virginia Polytechnic Institute and State University,28203.0
0.0,37.237477,-80.434849,Virginia Polytechnic Institute and State University,28203.0
0.0,37.237477,-80.434849,Virginia Polytechnic Institute and State University,28203.0
0.0,37.237477,-80.434849,Virginia Polytechnic Institute and State University,28203.0
0.0,37.237477,-80.434849,Virginia Polytechnic Institute and State University,28203.0
0.0,37.237477,-80.434849,Virginia Polytechnic Institute and State University,28203.0
0.0,37.237477,-80.434849,Virginia Polytechnic Institute and State University,28203.0
0.0,37.237477,-80.434849,Virginia Polytechnic Institute and State University,28203.0
0.0,37.237477,-80.434849,Virginia Polytechnic Institute and State University,28203.0
0.0,37.237477,-80.434849,Virginia Polytechnic Institute and State University,28203.0
0.0,37.237477,-80.434849,Virginia Polytechnic Institute and State University,28203.0
0.0,37.236453,-77.419886,Virginia State University,4638.0
0.0,39.034977,-95.702325,Washburn University,6118.0
0.0,46.730448,-117.158168,Washington State University,21073.0
0.0,46.730448,-117.158168,Washington State University,21073.0
0.0,46.730448,-117.158168,Washington State University,21073.0
0.0,46.730448,-117.158168,Washington State University,21073.0
0.0,42.241612,-97.014241,Wayne State College,3311.0
0.0,42.35861,-83.072864,Wayne State University,31040.0
0.0,42.35861,-83.072864,Wayne State University,31040.0
0.0,42.35861,-83.072864,Wayne State University,31040.0
0.0,42.35861,-83.072864,Wayne State University,31040.0
0.0,42.35861,-83.072864,Wayne State University,31040.0
0.0,41.19258,-111.94484,Weber State University,16873.0
1.0,39.949084,-75.594631,West Chester University of Pennsylvania,12244.0
0.0,40.164417,-80.602256,West Liberty University,2633.0
0.0,34.981996,-101.9158,West Texas A & M University,6675.0
0.0,37.803879,-80.438644,West Virginia School of Osteopathic Medicine,294.0
0.0,38.379002,-81.76802,West Virginia State University,4835.0
21.0,39.63468,-79.953926,West Virginia University,22774.0
0.0,39.216379,-81.506192,West Virginia University at Parkersburg,3340.0
0.0,38.179427,-81.325199,West Virginia University Institute of Technology,2374.0
0.0,35.308881,-83.184561,Western Carolina University,6863.0
0.0,41.400365,-73.444264,Western Connecticut State University,5918.0
0.0,41.400365,-73.444264,Western Connecticut State University,5918.0
0.0,40.465621,-90.685235,Western Illinois University,13206.0
0.0,40.465621,-90.685235,Western Illinois University,13206.0
0.0,36.985718,-86.455898,Western Kentucky University,16552.0
0.0,36.985718,-86.455898,Western Kentucky University,16552.0
0.0,36.985718,-86.455898,Western Kentucky University,16552.0
0.0,36.985718,-86.455898,Western Kentucky University,16552.0
0.0,36.985718,-86.455898,Western Kentucky University,16552.0
0.0,36.985718,-86.455898,Western Kentucky University,16552.0
0.0,42.282589,-85.61512,Western Michigan University,28931.0
0.0,42.282589,-85.61512,Western Michigan University,28931.0
0.0,42.282589,-85.61512,Western Michigan University,28931.0
0.0,42.282589,-85.61512,Western Michigan University,28931.0
0.0,42.282589,-85.61512,Western Michigan University,28931.0
0.0,42.282589,-85.61512,Western Michigan University,28931.0
0.0,42.282589,-85.61512,Western Michigan University,28931.0
0.0,42.282589,-85.61512,Western Michigan University,28931.0
0.0,42.282589,-85.61512,Western Michigan University,28931.0
0.0,39.186158,-119.79036,Western Nevada College,5143.0
0.0,39.186158,-119.79036,Western Nevada College,5143.0
0.0,39.186158,-119.79036,Western Nevada College,5143.0
0.0,39.186158,-119.79036,Western Nevada College,5143.0
0.0,39.186158,-119.79036,Western Nevada College,5143.0
0.0,39.186158,-119.79036,Western Nevada College,5143.0
0.0,39.186158,-119.79036,Western Nevada College,5143.0
0.0,39.186158,-119.79036,Western Nevada College,5143.0
0.0,39.186158,-119.79036,Western Nevada College,5143.0
0.0,32.776962,-108.284768,Western New Mexico University,2489.0
0.0,44.851866,-123.238785,Western Oregon University,4876.0
0.0,48.737236,-122.484873,Western Washington University,12409.0
0.0,42.131589,-72.795673,Westfield State University,5153.0
0.0,37.716484,-97.296733,Wichita State University,14854.0
0.0,40.946256,-74.199465,William Paterson University of New Jersey,10466.0
0.0,44.046572,-91.64447,Winona State University,7707.0
0.0,44.046572,-91.64447,Winona State University,7707.0
1.0,36.089197,-80.224905,Winston-Salem State University,2992.0
0.0,34.938509,-81.028663,Winthrop University,6306.0
0.0,42.267534,-71.844019,Worcester State University,5768.0
0.0,40.547528,-84.509383,Wright State University-Lake Campus,764.0
3.0,39.780634,-84.064881,Wright State University-Main Campus,13829.0
0.0,46.586098,-120.528525,Yakima Valley Community College,4118.0
0.0,46.586098,-120.528525,Yakima Valley Community College,4118.0
0.0,41.105583,-80.646515,Youngstown State University,12243.0
0.0,31.481889,-83.528281,Abraham Baldwin Agricultural College,2855.0
0.0,31.481889,-83.528281,Abraham Baldwin Agricultural College,2855.0
0.0,34.783368,-86.568502,Alabama A & M University,5849.0
0.0,32.364317,-86.295677,Alabama State University,5590.0
0.0,31.571395,-84.14306,Albany State University,3456.0
0.0,31.877216,-91.142854,Alcorn State University,3096.0
0.0,31.877216,-91.142854,Alcorn State University,3096.0
0.0,31.44145,-100.466495,Angelo State University,6266.0
0.0,36.201658,-81.662569,Appalachian State University,13762.0
0.0,36.201658,-81.662569,Appalachian State University,13762.0
